step,loss,embedding_grad_l1_norm,embedding_grad_l2_norm,output_proj_grad_l1_norm,output_proj_grad_l2_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean,embedding_grad_rolling_avg,output_proj_clip_threshold,output_proj_grad_l2_norm_post_clip
23,0.0,43.73989486694336,0.025799045339226723,224.14358520507812,0.214585542678833,-3.2526065174565133e-19,1.6921674565045786e-13,6.517752240142727e-07,2.1756741261924617e-06,0.01723665967583656,0.0017236659675836563,0.214585542678833
24,0.0,50.36812210083008,0.018783165141940117,235.37890625,0.2747674882411957,1.2278589603398338e-16,-8.997104005824957e-14,7.505435064558696e-07,2.284730953761027e-06,0.012811793573200702,0.0012811793573200704,0.2747674882411957
25,0.0,44.163658142089844,0.010328151285648346,211.81576538085938,0.15178991854190826,6.277530578691071e-17,1.941587217607968e-14,6.580897888852633e-07,2.0560128177748993e-06,0.016451860778033733,0.0016451860778033734,0.15178991854190826
26,0.0,57.64777755737305,0.02837827242910862,235.26467895507812,0.20319218933582306,1.16605943650816e-16,-2.5359980093545356e-15,8.590188258494891e-07,2.283622279719566e-06,0.013886746205389499,0.00138867462053895,0.20319218933582306
27,0.0,46.94857406616211,0.01620122790336609,209.3936309814453,0.20075823366641998,3.258027528318941e-17,1.672361691674746e-14,6.995882699811773e-07,2.0325021523603937e-06,0.014682290330529212,0.0014682290330529212,0.20075823366641998
28,0.0,43.05783462524414,0.011752205900847912,188.1453857421875,0.21775902807712555,-3.382710778154774e-17,2.2659479815504563e-14,6.416117344087979e-07,1.8262536514157546e-06,0.01649694088846445,0.0016496940888464451,0.21775902807712555
29,0.0,58.62648010253906,0.0249665305018425,194.62318420410156,0.1995215266942978,3.408189529208183e-16,2.1457955109494865e-14,8.736026302358368e-07,1.889131112875475e-06,0.015967423841357232,0.0015967423841357232,0.1995215266942978
30,0.0,52.79016876220703,0.014984812587499619,184.18496704101562,0.14406301081180573,-8.478460988836645e-17,5.8545900874680534e-15,7.866348141760682e-07,1.7878114704217296e-06,0.01826341822743416,0.001826341822743416,0.14406301081180573
31,0.0,58.889617919921875,0.0149903055280447,179.80255126953125,0.1651832014322281,-3.7947076036992655e-18,3.145014010216108e-16,8.775236892688554e-07,1.745273038977757e-06,0.01513881552964449,0.001513881552964449,0.1651832014322281
32,0.0,63.20549011230469,0.013749450445175171,181.21395874023438,0.14604420959949493,8.147779326228566e-17,2.5604826825410473e-14,9.418351964995963e-07,1.7589729850442382e-06,0.016677005961537362,0.0016677005961537362,0.14604420959949493
33,0.0,70.69397735595703,0.01734478399157524,162.05911254882812,0.18628594279289246,1.962405932198763e-17,-1.7457621787520146e-14,1.0534223520153319e-06,1.5730444147266098e-06,0.015584363415837289,0.001558436341583729,0.18628594279289246
34,0.0,80.52433776855469,0.020194699987769127,169.944580078125,0.19939909875392914,1.95590071916385e-16,-1.1960251582524006e-13,1.1999061371170683e-06,1.6495855561515782e-06,0.019417956098914148,0.0019417956098914148,0.19939909875392914
35,0.0,75.978759765625,0.015509593300521374,168.413818359375,0.15501022338867188,9.467795471229667e-17,-4.291520379351172e-15,1.132171746576205e-06,1.6347270275218762e-06,0.01783843245357275,0.001783843245357275,0.15501022338867188
36,0.0,88.3212890625,0.01882370188832283,168.9724884033203,0.16636162996292114,6.304635633003208e-17,2.3602303718763852e-14,1.3160897651687264e-06,1.6401498896811972e-06,0.019717024639248848,0.0019717024639248847,0.16636162996292114
37,0.0,81.01993560791016,0.015843795612454414,155.5238494873047,0.1626279354095459,4.868067754459915e-17,1.2941885010767182e-14,1.2072911204086267e-06,1.509609205641027e-06,0.018345815315842628,0.0018345815315842628,0.1626279354095459
38,0.0,76.82618713378906,0.014733650721609592,169.12684631347656,0.22577431797981262,-1.7190025444757673e-16,1.5655662530256187e-14,1.1447993983892957e-06,1.6416481685155304e-06,0.018922052718698977,0.0018922052718698978,0.22577431797981262
39,0.0,83.73971557617188,0.017252573743462563,151.17164611816406,0.14499644935131073,2.1006417091906648e-17,1.3226449964562001e-14,1.2478190001274925e-06,1.4673640862383763e-06,0.020142733678221704,0.0020142733678221703,0.14499644935131073
40,0.0,98.7658462524414,0.020781762897968292,167.03553771972656,0.3144243657588959,1.979753166958531e-16,1.1450516641635378e-14,1.4717257954544039e-06,1.6213485878324718e-06,0.02101404331624508,0.002101404331624508,0.3144243657588959
41,0.0,112.26547241210938,0.02465444803237915,177.34912109375,0.20428423583507538,-2.1738253558334364e-17,-2.4595024638879998e-14,1.6728859009162989e-06,1.7214586023328593e-06,0.022954745218157768,0.002295474521815777,0.20428423583507538
42,0.0,92.3120346069336,0.019654609262943268,170.8253173828125,0.1742733120918274,-2.2415879916137804e-16,-5.97500564650244e-14,1.3755565078099607e-06,1.6581345789745683e-06,0.018771497905254363,0.0018771497905254364,0.1742733120918274
43,0.0,92.34675598144531,0.018040303140878677,147.5612030029297,0.16686028242111206,-1.1137466816857344e-16,3.509678306442762e-14,1.3760738966084318e-06,1.4323188679554733e-06,0.018482536450028418,0.001848253645002842,0.16686028242111206
44,0.0,92.77064514160156,0.018185539171099663,154.5831756591797,0.15644103288650513,-2.780978572425319e-17,-6.941757552895306e-14,1.3823903373122448e-06,1.5004784472694155e-06,0.019942398369312286,0.001994239836931229,0.15644103288650513
45,0.0,96.44950866699219,0.018875151872634888,145.21559143066406,0.17802950739860535,3.415236843329339e-17,1.974915084170404e-14,1.4372096757142572e-06,1.409550918651803e-06,0.025242504850029945,0.002524250485002995,0.17802950739860535
46,0.0,108.0091552734375,0.024885913357138634,158.29205322265625,0.2025013267993927,7.96346495690603e-17,-9.657033643074592e-15,1.6094618331408128e-06,1.536479089736531e-06,0.023060234263539314,0.0023060234263539317,0.2025013267993927
47,0.0,122.95757293701172,0.02504255808889866,158.50599670410156,0.15776628255844116,-2.813504637599884e-17,-1.9279496483439948e-14,1.8322106143386918e-06,1.538555693514354e-06,0.023258092999458312,0.0023258092999458315,0.15776628255844116
48,0.0,138.08493041992188,0.03006737306714058,153.99685668945312,0.2782518267631531,2.49366499671666e-16,-8.460277732557937e-15,2.0576258066284936e-06,1.4947872841730714e-06,0.026631708443164825,0.0026631708443164825,0.2782518267631531
49,0.0,120.72369384765625,0.02417212538421154,147.3003387451172,0.14468593895435333,-1.9662006398024623e-16,-6.358389021462324e-14,1.7989232219406404e-06,1.4297867210188997e-06,0.03203144818544388,0.0032031448185443883,0.14468593895435333
50,0.0,132.39773559570312,0.027223406359553337,171.11239624023438,0.1684688925743103,-1.8702487475374951e-16,-5.290329264072413e-14,1.972879999811994e-06,1.660921043367125e-06,0.02628636509180069,0.0026286365091800694,0.1684688925743103
51,0.0,129.62039184570312,0.025288568809628487,134.57496643066406,0.10564570128917694,-7.356311740314148e-17,8.441897117602518e-15,1.9314943529025186e-06,1.3062665402685525e-06,0.03540956228971481,0.0035409562289714816,0.10564570128917694
52,0.0,122.36099243164062,0.024913767352700233,150.56546020507812,0.26142674684524536,2.6899055899365365e-16,-1.9202403610339008e-13,1.82332087206305e-06,1.4614799965784186e-06,0.025685622170567513,0.0025685622170567514,0.26142674684524536
53,0.0,135.26698303222656,0.029191287234425545,162.11190795898438,0.1828368604183197,3.260195932663912e-16,-4.583730991341087e-14,2.015635118368664e-06,1.5735569149910589e-06,0.024810537323355676,0.0024810537323355676,0.1828368604183197
54,0.0,133.84918212890625,0.025865113362669945,177.52919006347656,0.18865060806274414,1.4669255393728875e-16,-1.7920510724227928e-13,1.994508238567505e-06,1.7232064237759914e-06,0.026446275040507318,0.002644627504050732,0.18865060806274414
55,0.0,142.97528076171875,0.027707988396286964,145.150634765625,0.13637083768844604,-1.9656585387162195e-16,-5.464493722291295e-15,2.130497705365997e-06,1.4089204114497988e-06,0.028683172538876534,0.0028683172538876535,0.13637083768844604
56,0.0,142.0764923095703,0.02744871750473976,143.90023803710938,0.14329366385936737,-2.275740360047074e-16,-1.0644609515662526e-13,2.117104713761364e-06,1.3967833183414768e-06,0.02806430459022522,0.002806430459022522,0.14329366385936737
57,0.0,124.00794219970703,0.02373564802110195,140.01358032226562,0.16031613945960999,-2.4513811119897255e-16,3.565044784446629e-14,1.8478623360351776e-06,1.3590570233645849e-06,0.029849663004279138,0.002984966300427914,0.16031613945960999
58,0.0,158.52110290527344,0.03215102478861809,181.5293731689453,0.2589375078678131,-1.1698541441118593e-16,-1.3092918947372328e-13,2.3621485070179915e-06,1.7620345715840813e-06,0.028820666298270226,0.002882066629827023,0.2589375078678131
59,0.0,150.62432861328125,0.028979768976569176,140.56118774414062,0.15051400661468506,-1.4560835176480325e-16,-7.689671721101445e-15,2.2444774003815837e-06,1.364372451462259e-06,0.030045143514871597,0.00300451435148716,0.15051400661468506
60,0.0,148.4647216796875,0.028948159888386726,128.71951293945312,0.15089920163154602,4.0549161250957866e-17,-6.797856141925809e-15,2.212296749348752e-06,1.2494299426180078e-06,0.02900506630539894,0.0029005066305398943,0.15089920163154602
61,0.0,145.780517578125,0.027696484699845314,148.9273681640625,0.17219652235507965,1.5910666881224778e-16,-2.236967799581005e-13,2.1722989913541824e-06,1.4455797554546734e-06,0.026767059043049813,0.0026767059043049813,0.17219652235507965
62,0.0,142.42852783203125,0.02886222116649151,155.40838623046875,0.14044298231601715,1.5200514458246772e-16,-5.2621112084675833e-14,2.122350451827515e-06,1.5084883671079297e-06,0.028484280779957773,0.0028484280779957774,0.14044298231601715
63,0.0,163.05795288085938,0.03249019756913185,138.93653869628906,0.10936851054430008,-4.038653092508504e-16,-4.2741150381312223e-14,2.4297528398165014e-06,1.3486026091413805e-06,0.04061013981699944,0.004061013981699944,0.10936851054430008
64,0.0,186.18722534179688,0.03629894182085991,147.0181121826172,0.099472276866436,1.5330618718945033e-16,-1.2703069661706284e-13,2.7744058570533525e-06,1.4270473229771596e-06,0.036156677454710004,0.0036156677454710004,0.099472276866436
65,0.0,162.14404296875,0.029565880075097084,133.12548828125,0.17040158808231354,1.6089560239684886e-16,1.4472025466026606e-14,2.4161345208995044e-06,1.2921969982926385e-06,0.03123553693294525,0.0031235536932945254,0.17040158808231354
66,0.0,144.69137573242188,0.026919366791844368,134.7711944580078,0.10610362142324448,-4.938540895671473e-17,-8.819613333925502e-14,2.1560695131483953e-06,1.3081712495477404e-06,0.028326242044568063,0.0028326242044568063,0.10610362142324448
67,0.0,197.62933349609375,0.04350518435239792,154.32723999023438,0.1699126958847046,8.413408858487514e-17,-5.746745852623636e-15,2.944906555057969e-06,1.4979941624915227e-06,0.03613371700048447,0.003613371700048447,0.1699126958847046
68,0.0,164.2394561767578,0.0311545729637146,156.09494018554688,0.11503222584724426,-2.3613923316734287e-16,-4.6638196505698754e-14,2.4473586108797463e-06,1.515152575848333e-06,0.031191830337047578,0.003119183033704758,0.11503222584724426
69,0.0,161.82919311523438,0.02980569750070572,137.6353759765625,0.2152102291584015,-8.847089727481716e-17,1.2951966396905403e-14,2.4114428924804088e-06,1.335972797278373e-06,0.03036336451768875,0.003036336451768875,0.2152102291584015
70,0.0,166.43919372558594,0.03095465525984764,142.26141357421875,0.15419650077819824,4.141652298894627e-16,-4.6719589595666314e-14,2.4801372546789935e-06,1.3808759149469552e-06,0.03138130791485309,0.0031381307914853094,0.15419650077819824
71,0.0,160.2069549560547,0.029782477766275406,140.3113555908203,0.13694487512111664,-2.846030702774449e-16,-1.3445457956371126e-14,2.3872696601756616e-06,1.3619473975268193e-06,0.031055013090372084,0.0031055013090372087,0.13694487512111664
72,0.0,161.9462432861328,0.029950950294733047,140.73715209960938,0.15215735137462616,-1.5937771935536915e-16,-1.794228387554369e-14,2.413187075944734e-06,1.3660804825121886e-06,0.033508996665477755,0.003350899666547776,0.15215735137462616
73,0.0,171.01063537597656,0.032966818660497665,145.8919677734375,0.1187274307012558,8.066464163292153e-17,-5.649718228515656e-14,2.548257043599733e-06,1.4161162198433885e-06,0.03516397550702095,0.0035163975507020956,0.1187274307012558
74,0.0,162.06655883789062,0.030581703409552574,176.0582275390625,0.24349528551101685,3.471615356298585e-16,-5.2745764841325565e-14,2.4149799173756037e-06,1.708928380139696e-06,0.030008965730667116,0.0030008965730667116,0.24349528551101685
75,0.0,151.568359375,0.028430499136447906,140.3334503173828,0.11401951313018799,-1.8084492237058214e-16,-5.2876702582443924e-14,2.2585445549339056e-06,1.3621619245896e-06,0.03022005930542946,0.003022005930542946,0.11401951313018799
76,0.0,173.73855590820312,0.03345596790313721,152.27090454101562,0.12935380637645721,1.242495689668388e-16,-4.097429386344838e-14,2.588906227174448e-06,1.4780341643927386e-06,0.05686509795486927,0.005686509795486927,0.12935380637645721
77,0.0,175.9967498779297,0.03394738957285881,138.835205078125,0.1531955748796463,-1.4105470264036413e-16,-9.271497279769378e-14,2.622555939524318e-06,1.347618990621413e-06,0.03386951610445976,0.0033869516104459763,0.1531955748796463
78,0.0,172.12393188476562,0.03246958553791046,134.2124481201172,0.1115286722779274,5.312590645178972e-18,-1.6376672221552098e-14,2.564846454333747e-06,1.302747705267393e-06,0.03322228565812111,0.003322228565812111,0.1115286722779274
79,0.0,164.3245086669922,0.030743228271603584,138.59161376953125,0.1326787769794464,-2.3093506273941244e-16,-2.5757668838544828e-14,2.448625991746667e-06,1.345254531770479e-06,0.030444440618157386,0.0030444440618157386,0.1326787769794464
80,0.0,154.84097290039062,0.028533970937132835,133.46487426757812,0.15354786813259125,-1.5005358067199381e-16,-4.323983255867872e-14,2.3073102966009174e-06,1.2954913017892977e-06,0.030066442489624024,0.0030066442489624025,0.15354786813259125
81,0.0,171.92323303222656,0.03258204832673073,142.74600219726562,0.12528270483016968,-4.2348936857283803e-16,-1.080985005826561e-13,2.561855808380642e-06,1.3855795941708493e-06,0.03273947015404701,0.003273947015404701,0.12528270483016968
82,0.0,177.13050842285156,0.033183660358190536,141.12574768066406,0.1438368856906891,1.1373280789372942e-16,-1.9227035328445163e-13,2.639450258357101e-06,1.3698523844141164e-06,0.03309080451726913,0.0033090804517269135,0.1438368856906891
83,0.0,172.21127319335938,0.031991541385650635,139.3643798828125,0.17738136649131775,3.528535970354074e-16,-1.3633952094475182e-13,2.566147941251984e-06,1.3527554756365134e-06,0.03254275396466255,0.0032542753964662553,0.17738136649131775
84,0.0,174.18905639648438,0.03327801451086998,124.96932983398438,0.11728277802467346,4.971066960846038e-17,-2.987488593097706e-14,2.595619207568234e-06,1.2130284403610858e-06,0.03268381431698799,0.003268381431698799,0.11728277802467346
85,0.0,173.00308227539062,0.031760912388563156,127.05062103271484,0.1359979659318924,3.838075690598686e-17,-2.5419446888640292e-14,2.577946816018084e-06,1.2332307051110547e-06,0.03235421441495419,0.003235421441495419,0.1359979659318924
86,0.0,186.55886840820312,0.03412647917866707,154.67544555664062,0.1833140105009079,-1.1275702593849246e-17,-9.238916326859831e-14,2.779943770292448e-06,1.5013740721769864e-06,0.0328534334897995,0.0032853433489799504,0.1833140105009079
87,0.0,186.32533264160156,0.0341842882335186,145.88412475585938,0.10522922873497009,1.0495077029659683e-16,-1.2497036012363433e-13,2.7764638161897892e-06,1.4160401633489528e-06,0.03505847975611687,0.003505847975611687,0.10522922873497009
88,0.0,179.8955841064453,0.03459993749856949,153.3118438720703,0.188302144408226,3.5756987648571936e-16,-3.389874915060015e-13,2.68065309683152e-06,1.4881380820952472e-06,0.033520403504371646,0.0033520403504371647,0.188302144408226
89,0.0,180.93704223632812,0.033248841762542725,129.20970153808594,0.11484549939632416,-1.1042599126764863e-16,-7.153205098023828e-15,2.696172032301547e-06,1.2541880778371706e-06,0.03397887423634529,0.003397887423634529,0.11484549939632416
90,0.0,184.53309631347656,0.03496521711349487,140.93502807617188,0.11562719941139221,-9.183192400952223e-17,-1.2257519489428798e-13,2.749757413766929e-06,1.3680012216354953e-06,0.03506343811750412,0.003506343811750412,0.11562719941139221
91,0.0,163.7422332763672,0.03103816509246826,132.902099609375,0.10684464871883392,-1.962405932198763e-17,4.6970768745845104e-14,2.439949412291753e-06,1.290028649236774e-06,0.03462463691830635,0.003462463691830635,0.10684464871883392
92,0.0,199.5427703857422,0.03822650760412216,143.094970703125,0.10667972266674042,4.540638698369293e-16,-2.1801193188513042e-14,2.973418986584875e-06,1.3889668935007649e-06,0.037823821604251864,0.0037823821604251865,0.10667972266674042
93,0.0,180.25494384765625,0.03338237479329109,142.033203125,0.12607279419898987,-6.635317295611287e-17,-9.705941325449056e-15,2.6860079742618836e-06,1.3786607269139495e-06,0.03312812447547912,0.0033128124475479124,0.12607279419898987
94,0.0,188.12237548828125,0.035109300166368484,152.17579650878906,0.1608756184577942,-7.729277287649161e-16,-1.0248735454049251e-13,2.803241841320414e-06,1.4771109135836014e-06,0.03360725492238999,0.003360725492238999,0.1608756184577942
95,0.0,196.6864013671875,0.0369521901011467,151.12448120117188,0.11779306828975677,1.7293024651143796e-16,-1.2192265426425042e-13,2.930855771410279e-06,1.4669062693428714e-06,0.036531613022089,0.0036531613022089005,0.11779306828975677
96,0.0,195.27493286132812,0.03596819192171097,139.75123596191406,0.09338031709194183,2.721347452938616e-17,-8.072578385918613e-14,2.909823251684429e-06,1.3565105518864584e-06,0.03564691096544266,0.003564691096544266,0.09338031709194183
97,0.0,181.80018615722656,0.034710682928562164,138.66204833984375,0.13180410861968994,2.0599841277224584e-17,1.4815261850978888e-14,2.7090338790003443e-06,1.3459382444125367e-06,0.0349653422832489,0.00349653422832489,0.13180410861968994
98,0.0,175.35598754882812,0.03232969716191292,124.07797241210938,0.10962159931659698,9.367506770274758e-17,-2.6765644822041024e-14,2.6130078367714304e-06,1.2043763035762822e-06,0.03448039218783379,0.003448039218783379,0.10962159931659698
99,0.0,200.70700073242188,0.03694573789834976,153.51026916503906,0.1638748198747635,2.833020276704623e-16,-2.2969275678512424e-13,2.990767370647518e-06,1.4900641644999268e-06,0.03655398786067963,0.003655398786067963,0.1638748198747635
100,0.0,181.6065673828125,0.03372100368142128,118.98209381103516,0.12409845739603043,9.69276742202041e-17,-4.381897270163901e-14,2.706148734432645e-06,1.1549126384124975e-06,0.035214152187108994,0.0035214152187108996,0.12409845739603043
101,0.0,198.9268035888672,0.03700310364365578,148.55043029785156,0.11522064357995987,-2.439454888092385e-16,-1.451277655993219e-13,2.9642403660545824e-06,1.4419209719562787e-06,0.03769808411598206,0.003769808411598206,0.11522064357995987
102,0.0,179.15798950195312,0.03319655731320381,124.94427490234375,0.08433663100004196,-1.597029800071148e-16,-2.6042956311443655e-13,2.6696620807342697e-06,1.2127851505283616e-06,0.03352338820695877,0.0033523388206958774,0.08433663100004196
103,0.0,213.34091186523438,0.042328596115112305,136.35464477539062,0.10884556174278259,-3.8424124992886277e-16,-5.961184101682324e-14,3.1790273169463035e-06,1.323541255260352e-06,0.039645332098007205,0.00396453320980072,0.10884556174278259
104,0.0,177.4957275390625,0.03237896412611008,137.02101135253906,0.10304569453001022,-1.20346441145891e-16,-3.872665466845941e-14,2.644892447278835e-06,1.3300093542056857e-06,0.03340882807970047,0.003340882807970047,0.10304569453001022
105,0.0,185.616943359375,0.03424082323908806,127.08881378173828,0.09005387127399445,2.2020146123180595e-16,-2.3219199187050205e-14,2.765907993307337e-06,1.2336014378888649e-06,0.03513683006167412,0.003513683006167412,0.09005387127399445
106,0.0,203.59976196289062,0.03858678787946701,143.1318359375,0.14430448412895203,4.229472674865953e-16,-2.016258254106118e-13,3.033872872038046e-06,1.3893247796659125e-06,0.0391100712120533,0.003911007121205331,0.14430448412895203
107,0.0,196.45254516601562,0.036293357610702515,135.81414794921875,0.1294873207807541,1.4604203263379745e-16,-2.4195870526881776e-14,2.927371042460436e-06,1.318294835073175e-06,0.03724194616079331,0.003724194616079331,0.1294873207807541
108,0.0,217.03790283203125,0.04172319918870926,153.28817749023438,0.17341096699237823,2.1803305688683494e-16,-1.1910210231252938e-13,3.2341167752747424e-06,1.4879084346830496e-06,0.03897731229662895,0.0038977312296628952,0.17341096699237823
109,0.0,192.42648315429688,0.03574815392494202,124.64559173583984,0.07505505532026291,-4.22296746183104e-17,-3.55430271260955e-14,2.8673780434473883e-06,1.2098860224796226e-06,0.03682353347539902,0.003682353347539902,0.07505505532026291
110,0.0,197.5996856689453,0.03701895847916603,153.56570434570312,0.14808019995689392,-4.3042826247674526e-16,-7.59536951020455e-14,2.9444647680065827e-06,1.4906022443028633e-06,0.03649401143193245,0.003649401143193245,0.14808019995689392
111,0.0,197.39974975585938,0.03634657710790634,126.52019500732422,0.10696122795343399,8.066464163292153e-17,-5.616411537776901e-14,2.94148549073725e-06,1.2280820556043182e-06,0.03764249235391617,0.0037642492353916167,0.10696122795343399
112,0.0,201.2609405517578,0.036778464913368225,138.340576171875,0.09940639138221741,1.973247953923618e-17,-8.03633757305057e-14,2.9990217171871336e-06,1.3428178817775915e-06,0.03707289844751358,0.003707289844751358,0.09940639138221741
113,0.0,201.21139526367188,0.036792539060115814,156.289794921875,0.14394806325435638,2.187919984075748e-16,-1.0119287135665345e-13,2.9982834348629694e-06,1.5170438700806699e-06,0.036481989175081254,0.0036481989175081255,0.14394806325435638
114,0.0,208.06307983398438,0.039183422923088074,150.02255249023438,0.12167602777481079,-1.3568790188656088e-16,-3.2743978969212995e-13,3.100381491094595e-06,1.4562102705895086e-06,0.03678577318787575,0.003678577318787575,0.12167602777481079
115,0.0,198.68844604492188,0.03668741136789322,119.38290405273438,0.07694133371114731,-1.857238321467669e-16,-3.859861378002066e-14,2.9606885618704837e-06,1.158803115686169e-06,0.04519341364502907,0.004519341364502907,0.07694133371114731
116,0.0,190.46188354492188,0.03570560738444328,125.89804077148438,0.09896150976419449,-1.4474099002681484e-16,-2.0232262859434108e-13,2.8381032279867213e-06,1.222043010784546e-06,0.035513190925121306,0.0035513190925121306,0.09896150976419449
117,0.0,189.51272583007812,0.035007767379283905,120.8837890625,0.08794029802083969,-4.242483100935779e-16,-4.8311262759379026e-14,2.8239596758794505e-06,1.173371629192843e-06,0.03707459345459938,0.003707459345459938,0.08794029802083969
118,0.0,187.28965759277344,0.034798331558704376,123.8837890625,0.12238088250160217,-4.113463042410004e-16,-1.566258109536936e-13,2.7908333777304506e-06,1.2024914894936956e-06,0.03721482679247856,0.0037214826792478562,0.12238088250160217
119,0.0,207.06460571289062,0.038019053637981415,134.70875549316406,0.0774625688791275,-3.71881345162528e-17,-2.2599059938937377e-13,3.0855030672682915e-06,1.3075651850158465e-06,0.03750062212347984,0.0037500622123479844,0.0774625688791275
